D (m),L (m),P (kPa),G (kg m-2s-1),Tin (C),Xe (-),CHF (kW m-2)
0.007727781,0.238240088,13105.702529665534,982.5700476589236,114.50209103489117,-0.323463365,5521.526693007152
0.007719286,0.244806842650946,11263.851198816576,1500.2502765629931,151.14453435983896,-0.229107576,6190.271964231116
0.005671207,1.0043803182932718,11608.95032722574,1434.556173004335,191.13145213984689,0.2353509326409703,2205.469091493572
0.007548195,0.7915128948660093,12317.366249049874,1561.586307152096,213.34143331196265,0.0229343638344881,2516.671959198076
0.007488,0.8853757198171158,11689.464723123823,1118.3820864843308,236.4050055110986,0.3043755571945743,1830.784692
0.005836829,0.7944906717629397,10096.188528119388,1552.274292095369,235.7592165375152,0.2786252533199617,2305.864328109886
0.006258299,0.932517026,9978.968263202578,1473.9458381514266,215.4026784336394,0.3650833430486867,2013.5654034428248
0.005705309,0.9912491875062016,11547.717907205468,1582.2969499573671,299.57864645238124,0.3272748111803872,1229.6116168357148
0.007585252,0.2435867839419309,11334.515307367215,1937.1075471863023,124.39016713592032,-0.34962009,7822.059006671241
0.007736317,0.781042929,9985.579960949704,2134.639135807551,163.50630571472698,-0.006920718,4204.875449964818
0.007700907,1.0108574281219158,11478.663832297669,2078.923089925692,261.05237316755506,0.1282935609277802,2108.614916926344
0.00758956,0.9499588929634604,14036.150480327957,2018.2929339928276,218.19896648512577,0.023012719,2617.0070985066022
0.005952485,0.9725962426110332,13846.377350052851,3347.846187303817,119.97006525253504,-0.070524432,4690.3648910315205
0.005989039,0.9994959605206678,11986.535617374711,4825.159405,154.12680766342322,-0.04025625,5843.020540738626
0.005860225,1.0107654421803676,12179.410841892946,3286.103031108067,252.64317847055725,0.091620123,2274.4125822872707
0.006031217,0.7839243712643805,9979.469359799154,4907.025334927489,264.42800154890534,0.03319027,3319.803754253324
0.003866578,0.80244292,12867.177931728998,3971.004157448332,280.3368810871426,0.1144221278014264,2143.920585964551
0.006093257,0.9127061341345992,10355.211697217148,5425.615352952585,268.8714882875505,0.1093624349583235,2838.116035078858
0.003852183,0.8303289602637121,12426.284138619356,4073.347960491292,305.5908925,0.1864653114514018,1885.317818685817
0.00749951,0.2579347053537909,14746.117904827886,964.0004879150564,135.52639323397165,-0.309239209,5456.927245395487
0.007574401,0.9709620497171452,14735.553282664794,510.16093374007295,226.64739472294752,0.4499192264550414,1085.296622738418
0.006020914,0.9908085590751292,16670.738460887384,1484.7587435462856,181.4931018896989,-0.011133336,2146.9011393767623
0.006189438,0.812844594,17689.327562810315,1566.889841585688,308.8588689549571,0.1429951020641859,1092.3912830844245
0.005997947,0.7975236422916292,17523.251125272887,1599.5062243497346,281.57642487958816,0.0210004495959406,1491.2497951944415
0.007668706,0.96602385,18372.941572212047,1000.8583600313348,309.1452410078967,0.1622680601646941,1048.6479317234518
0.005876043,0.7827661745067944,14431.205118847756,1595.0029409003405,290.41271838678506,0.1655901975688044,1493.833899877366
0.007448821,0.2429470081263673,14462.536211749788,1868.4376359795008,261.58217306526035,-0.17964754,4066.1502362545534
0.006041009,0.8140067463666739,17604.669658158786,1716.7958678374257,327.52906123403915,0.1506506172792774,1139.8869588554282
0.006243277,0.76579845,14908.801107474535,2181.3437172334066,308.7181183188329,0.1085972485771768,1598.2345551013973
0.006103044,0.7480029404663502,16639.567811155855,2715.9474241980784,275.2423076762052,-0.053967938,2523.894094644795
0.005958092,0.7716531592056387,14440.086031996692,2272.796175084153,331.0194776644277,0.2088707185402514,1245.8747937987105
0.005515575,0.9858620877789244,16603.979225140527,5164.814100341492,186.3149961605771,-0.164140011,5001.508552586612
0.005855764,1.0058076973410264,18100.55047096794,3339.1817718049047,241.5871730454356,-0.025919487,3258.737494
0.003684283,0.8154407942408171,14594.276325831346,3953.6362721640025,290.6530649186925,0.1111342246387697,2135.8436358416907
0.00754337,0.7606177205739008,16924.853277211543,3155.587589447083,303.7519382369868,-0.074454852,2730.814079328361
0.003930672,0.8267715360288075,14347.83289291139,4121.778543212583,314.01096780323684,0.1680445359871729,1943.6460688530185
0.006130973,1.5023375648613286,108.32979544554554,148.63919688691465,29.72996959234326,0.7454628057149812,320.5768270352152
0.007531386,2.0371478985165976,3333.053930226308,614.3742001159907,109.92634794283214,0.8774604626756588,1154.6589299525497
0.006112992,1.0417193078784988,1143.905262296587,705.1803263,62.60094170209323,0.7027292925185156,2129.380977903758
0.006413183,1.0462973058481655,3962.0300942499216,811.7856406811169,53.86671414852951,0.7263082101983989,2795.845542
0.007515317,2.0367603424388228,5875.906510961799,721.7629445867715,168.66751140778405,0.610989591,1000.5762957663608
0.003862111,1.487622673628176,6609.690791911321,1592.8480202352785,94.26311394751303,0.6505963994711238,1972.154961682044
0.006211292,1.0289121363151932,2905.196029247843,1064.8266691172378,78.53422554555179,0.6725925765810519,2902.808578050616
0.005921599,1.9292992325115887,6634.4407205481375,1457.0317308563324,147.20086827525537,0.5478123061107102,1498.5527940653606
0.005545475,1.9049846966127453,5952.853008101108,1483.4119078187691,264.25393126858785,0.6634642173793696,1190.4108100681028
0.007677072,1.943601930250996,3063.1845842965304,1594.039479063915,223.5241027841572,0.5251138527477563,1550.0615374758363
0.005856643,1.0436361538266328,5319.402153570761,2014.745027,68.64809412631948,0.283604988038327,4392.575793858262
0.003998019,1.4843207422368785,5396.843964670765,2160.2581222264344,76.50579445248752,0.5108832075148635,2424.598595936003
0.00393853,1.442705425173897,4898.376637927328,1640.9394242901217,75.06702260609094,0.623096473,2175.700412
0.003937955,1.5193506085715112,3008.356021076813,2144.041880135668,68.34024256247702,0.55333219,2404.2908487745667
0.007600342,1.0315764193220425,6480.7235846942285,2014.8362871265256,160.50850111077975,0.1386871655997799,3150.161111267759
0.007632156,1.9033002912199648,5042.949267693948,1642.9199795169754,175.56128862426812,0.5092734411373269,2084.34531
0.007759175,1.5543933067129625,5108.212533379942,1626.8835473639565,190.0458278248801,0.5157261173355832,2342.0424036750724
0.005866982,1.0274696141277504,5281.5215853491945,3236.4514551508883,92.89161510408304,0.1043084578036311,5054.981881067421
0.003871445,1.0276913448168028,5061.926285647865,3016.4791439180062,57.516618824062064,0.2725144141789611,4181.443857192222
0.003780905,1.529376245607574,2946.372373639633,3916.8103568919614,200.21772057706897,0.3401804239014466,1829.060167522775
0.007416311,1.0338578220243575,6292.433723039151,3662.214159241376,240.89153165144137,0.1076760864117963,2962.235264876296
0.005418849,1.3331665026668258,6656.609482447007,4245.252809502288,220.36135338887772,0.1939069553671201,2780.85771977592
0.005618199,1.9401841024158724,6001.399416058289,3395.206466917692,233.10219708328984,0.3491308019071513,1867.3515550451348
0.006043145,1.080791009919415,7174.507405232965,839.2357467205782,87.43886220518277,0.6797396539771327,2562.788177321698
0.00599728,1.9945854271135808,8116.597784,1543.8262862598824,119.24922197098444,0.5147348221811087,1682.0595839947057
0.007618981,1.028530640085345,6762.5558393518295,1045.6964294166728,96.32644269700286,0.4422854067080125,3064.754481112588
0.004112892,1.5397028921669644,6937.781784747285,1208.7998892705189,58.011996282320695,0.7645120653436646,1844.102047040188
0.005919026,1.0265569444896698,9625.847349038297,1504.5559398871223,187.84237085133952,0.3141600040402132,2239.5224025341427
0.006000723,1.9962141468227392,9818.354920778267,1508.207494387835,128.04245029830074,0.4036492106900861,1552.9926166885305
0.00589359,1.7829572902846758,6866.599188186453,1050.891656742278,209.8062276038268,0.9127690571257632,1420.358778326368
0.006007411,1.931515052466367,6962.949052573698,1437.088517504273,140.63621924110737,0.5642599214775352,1606.594480483357
0.007760002,1.0382219075054844,9049.553195,1482.8839796754448,236.48525451490156,0.2856929793987141,1993.204308240773
0.005162626,1.948857322179868,7415.546186,994.3370974662172,244.0902510701359,0.8648338252734997,1104.5186777507029
0.007681893,1.5657547650265864,9164.649536779314,1467.2272384170255,295.1467438871668,0.4245376680769873,1261.467973123631
0.005779678,1.0346974495478272,7370.427624933767,1944.6401396450908,95.47644075408058,0.213078206200468,3700.890121411571
0.005813196,2.000415483262623,6669.958269462537,2465.813214829082,251.4822276046286,0.4170587494722459,1511.1658817509826
0.006016782,1.9621914301914591,9968.768327679903,2111.019233618103,277.3498004097379,0.3594749960386396,1058.3678411818803
0.006228821,1.6517861330253036,7139.432235570683,2267.1639250476705,267.2639769598523,0.4275533119300378,1550.9889730113791
0.005601059,2.0357294538583552,6738.599659119937,4999.099260120626,58.08567867,0.045839681,3827.4321288756014
0.007723161,2.006272534732953,9757.462386341753,2944.652154,200.8519831499506,0.1294390883437689,1957.7785360675296
0.007775437,1.0481780986462266,6924.453364721412,3927.219593414112,178.84305531461902,0.0,3818.731756807912
0.005854268,1.988771344099727,7062.863233110917,3563.573862103029,128.27707280928425,0.2228081899480131,2717.3015366376785
0.007717857,1.527842210428772,7990.647245398673,4820.828916091185,258.5638060583335,0.096857572,2255.979498
0.005674378,1.0351543042982154,8192.352563396327,4927.328035,248.8609707199001,0.1140236474515822,2456.9772802438506
0.005896992,1.962898098797352,7653.041014225203,3227.070774593522,219.7909725897061,0.2743177436035982,1976.137851508257
0.005813706,1.9788100224313587,6929.659974984415,3147.8541536419534,260.4596998600081,0.3794276930149072,1520.6522377292456
0.00372182,1.5528984077572892,9831.50795508632,3831.8726863258858,270.4402802846499,0.2914501040788533,1461.6338654758842
0.006952018,1.9845457564368256,9033.960433827571,3323.035664136718,283.8475548976121,0.3402214094464861,1409.9174575001434
0.005543029,1.9523665928341205,6998.746878653872,4219.126976506032,275.44123401302056,0.3704281944349664,1590.570403396787
0.007743207,1.031439481276854,13202.48299330788,499.6060881009522,197.1458881340446,0.4396360528373507,1111.0486690233245
0.005690631,1.9733312282073376,13371.80162,1414.986385406352,81.25712531737528,0.1862705408422801,1459.0541443882698
0.005577848,1.0392389257764802,13948.289292267053,1425.9724146196286,141.04689075534563,0.083241629,2301.555833453081
0.007480081,1.8678251988076569,13629.215058985974,992.2960741739608,172.43591586985778,0.2960057944918272,1115.478064247578
0.007533318,1.1045822490702193,12053.352800253491,1020.8709032654672,192.99620710378537,0.3129750618755223,1653.569877871107
0.007761523,2.017148197207684,11461.829683467253,1476.105624102722,319.1548470646166,0.3789586138595298,746.3016688418186
0.007157277,1.023927771779645,9989.995439041284,2330.4173245885777,258.81001522162245,0.2592034586091736,2291.8910189462986
0.004406966,1.700265468356642,13530.82645903142,2631.30188670024,269.8260520174559,0.2358693373610929,1184.2926654192163
0.00739617,1.7011393012052491,10308.410921363644,2011.8971616582992,287.3941633407413,0.3258431219311111,1304.2332959434148
0.005906803,1.0258025520322849,13876.2474992202,3268.887938,77.18763232936796,-0.113127809,5131.859679559463
0.007735566,1.6377384936774924,11774.079081826572,2798.6457769770127,265.1952280830598,0.1391283970958639,1559.5863516502386
0.007685871,1.7372424216610456,10236.26370520772,2977.496757118852,263.8462257464801,0.1919791812964144,1711.059629788886
0.007670782,1.0482634256720311,13710.401703858695,4272.490114523637,293.1118757833684,0.075359485,2381.3166501975447
0.007647988,1.6612526323877477,18336.919044213577,945.7425425778224,211.7033704,0.1166616899265347,1037.121093806908
0.007556454,1.5454247904412135,17058.29594953312,507.1936144770181,287.66256370460087,0.4872491127514772,503.16989520782886
0.005747366,1.9937847887956528,14615.61688855814,1536.4604626780972,119.03688262737764,0.1701183585363284,1302.3739410892315
0.007563055,1.582719701580236,16684.59261,998.9389195960532,205.17705942874,0.1006637365978078,1143.430401293414
0.007732296,2.008615389528769,17219.450792308337,1531.8716715006342,180.3769203454449,0.073436091,1480.594630291274
0.006045907,1.040397149878309,18414.42343399852,1512.1033129471732,240.97244713559743,0.093382791,1664.7767960965318
0.00567402,1.9500566333018332,15458.525455422723,1590.5209735157227,237.99481177373607,0.2906993308388413,920.5003241
0.005837972,1.9826011187338013,17206.013923624698,1459.7440172236998,278.18794797934845,0.2488589176756738,754.7791722275915
0.007566009,1.5991110260641048,14852.818415076032,1552.5649620238892,287.25315446350754,0.2186394775013905,1012.1930356783756
0.007648567,2.019582860470733,14280.202977759942,2006.3383383161229,199.11471328984757,0.1480746192877862,1641.259793044016
0.007560652,1.0533854932356788,14287.218540323962,1972.005555727833,159.0623993865407,-0.037779696,2990.8795655513263
0.007629417,1.0599633272318996,17360.902183048114,1994.8197285051965,244.88236384405732,-0.005964822,2203.953226898738
0.007773332,1.5754137574498552,18405.77052101943,2290.569894185949,302.62570227798903,0.132700866,1421.370762676234
0.005666053,1.9581368657661051,17303.991396713714,3401.0973089908744,95.20943142846886,0.006037498,3232.573774603912
0.005675471,2.025935777038049,17898.888397211464,3367.9517788775224,193.92626881224624,0.082724443,2243.970290714334
0.00574085,2.0040516922812754,15019.371028749323,3384.803371347265,177.99033002243593,0.074341205,2377.497981
0.005867449,2.023149289185933,14661.287902380906,3446.0240020956912,229.62071805768784,0.1287059778624405,1727.6118770281191
0.00749941,1.6467388590809138,14831.769821121898,3089.606774959668,253.5123475583416,0.039101809,2318.6152529679007
0.005812358,1.9732139831269684,17752.770651239654,3551.8310055380243,252.225789754438,0.1837300035110663,1779.8154107532175
0.007552349,1.6233717736665094,19502.39901,3134.439378,341.5629297100625,0.099865122,1608.4322767987417
0.007548513,1.5701382723078554,17654.062955863737,2928.748120299405,367.3936436986447,0.2382911938857046,1111.6580100446477
0.005523557,2.011001595186749,17641.893434862897,4308.598985024319,302.75221429218493,0.2271690560350114,1813.855900982436
0.004078432,2.9828783637645824,2633.1158496361254,826.4887013142235,53.10964373452312,0.9175947817303036,683.1103724507504
0.007748632,2.0946924416149337,2685.834104596583,604.0019291426426,105.80235554672788,0.8486633112604991,1125.3187089935475
0.007502808,3.212533783071523,1512.5057797226902,458.1501287473466,126.2854348099597,0.8394125178674605,558.3564312895934
0.00775433,2.21367767,1733.409734329779,855.0477153161465,138.0271861860515,0.6443118033525936,1219.0314304007493
0.007762713,2.087536077050405,654.2123026900314,1121.0822989165924,117.62007765328936,0.355229795178471,945.610188667744
0.007591633,3.069138649496857,2002.8591713757403,1518.8110965485955,125.22569230756186,0.4743631655784114,1480.8511864859092
0.003987968,2.0810217526965125,1437.1501342172355,1136.5057110218652,58.69931034976815,0.6061467050001877,1004.0282079579458
0.007668699,2.0861052439533343,5818.735876227836,1501.7379023007566,139.53175980072228,0.4742610195392547,2064.818438291815
0.003703731,2.0821234461880334,2476.780721638432,1748.4748953351257,53.78905056187407,0.5878049035414965,1430.4630309514464
0.007602918,3.550699118303552,3031.356959161496,1958.2268187482484,180.2122763752756,0.4756473176567463,1224.7168305624168
0.005429722,3.0529324156208397,6590.2690975901605,3334.2740673685107,38.86315133442533,0.2988166648203321,2469.792302594637
0.006062665,3.033330624059596,5776.055642,4809.102548410394,161.3337369016865,0.2770227854785137,2435.843962729342
0.005801903,2.138356795158064,6572.015382268323,3523.215506748465,293.53651852326243,0.3723356025890964,1520.2191847835666
0.007706493,2.956338305211012,9613.855638223422,524.3710897977182,72.79516321867932,0.8058175568106956,728.4900377912569
0.007713087,3.056214598040485,9729.477590411994,502.5686607,217.28962514279837,0.9228321480443292,556.3980919129261
0.005629682,2.9973280088742618,6960.269504454943,1527.3676967709655,200.6345257843885,0.6190831142022382,963.4466711645508
0.006097432,2.6692659042968576,6982.158368603343,1314.6979062155174,262.9257155476744,0.7081517162475346,900.4075990560384
0.007780508,3.02155202899024,9588.747386551298,2095.695212485161,109.82953531792349,0.2329676202611007,1666.64201410668
0.00607332,2.401164840141986,7068.022980166486,2159.1220531523427,210.79731254616516,0.4388420717351843,1408.2914951034754
0.007759538,3.1155019119559384,9968.923632,1948.4324165931191,218.4738176865488,0.3032031492861231,1243.7289479340022
0.006370737,2.725563610477697,6798.479866432867,2665.34505,237.7606309253392,0.4200073982469138,1337.5420971485112
0.006142607,2.8836964179794773,7135.564397865858,2686.0078270012214,272.2519385,0.4367856852145007,1160.4809865091593
0.00563213,3.004204810823848,6716.028642,4786.792016,81.13976250521188,0.1551264073223871,2802.6502723513936
0.005767585,2.863391362798727,6786.52339,3424.0828355101544,80.40392613419189,0.3105961113222795,2224.3164207768677
0.005674656,2.935562949913445,6877.502438029197,3311.0425178687533,58.91327851989229,0.3111034356324623,2433.3227761483045
0.007777997,2.792171638073204,6880.337988464381,3905.469009085547,140.8286303316762,0.1375209828990887,2283.8044338308955
0.005656264,2.836131574997818,6714.751817178973,4818.995239065813,188.5714773841142,0.2800296252802271,2151.439141359544
0.005701798,3.0264554449148844,7658.2980952947055,3329.2007018331865,210.72465750550597,0.3372645947437098,1421.4790091248062
0.007743833,3.062349819273741,9749.754661174393,3989.203198679717,214.8541995185237,0.1377443110898818,1727.4285869693483
0.005082657,2.6102610279338445,9708.675003487955,3423.203901598693,244.53964260235327,0.3042189882551654,1185.5949727317652
0.005309212,2.616715859849531,9760.158658564193,6819.045012231494,265.4951694,0.2663488783175148,2135.9737422457065
0.005771712,2.934590327594954,6679.386347957614,3368.288568924998,249.75504642343708,0.3890913290645781,1167.5564349534538
0.006069547,2.8186459952344536,7049.280421,4031.9453955246327,247.166680860868,0.3665312660022467,1525.1568579402056
0.005475368,2.480997339,9593.724419051649,6964.290315864642,288.6578139528354,0.2997175638580953,1831.805855695364
0.005852639,2.7269409574069257,7910.511754403175,4779.213689731139,285.52083443478136,0.3790572763328428,1416.5140883887543
0.007741604,2.9571590999981234,13689.718240701017,517.7747667140047,132.54253390793934,0.6772336580013519,586.7607782170164
0.006036176,3.0909987305028293,14244.402949168614,1450.447624182894,131.58109549481588,0.2991905084149026,933.2896964
0.005863135,3.078706536671927,13452.556632629252,1439.10863368712,193.64117227310177,0.3212351554307136,747.0289822
0.007657746,3.0075751407167126,10003.848593063103,1054.970603503445,185.20523454198616,0.5584413410337508,933.7178771837616
0.005518483,2.8777959113641103,13567.824612553077,1574.9041255047691,232.62123993235653,0.3666949746045868,655.2838063814087
0.007286731,2.052875402344166,12985.31929986984,1581.3248529672867,301.1263794282359,0.3032736612104896,811.0404699741749
0.007676947,3.0455030317652287,10248.245987781016,1071.347922839772,295.18486017935203,0.5784034436415153,557.3668602723458
0.007760096,2.944927825262236,9985.154800419275,2146.928738344413,166.5994963920716,0.3000478385840867,1399.2621163212043
0.007620957,3.511374910397985,12680.11018835602,2104.8623675448966,212.85318339543437,0.230555361404908,1021.2956630034348
0.00772326,2.2947454499763293,12902.6145,1664.843374592017,293.4909548819349,0.3053040745894601,801.2456308167975
0.007554652,2.59750029545523,11771.827515002691,1866.0110629708545,297.9394024161892,0.3268776866950464,762.3485148616859
0.007680618,3.028181107547369,10006.470253868263,3871.7141054944864,172.44722970700226,0.095477959,2112.087066251725
0.005306714,2.6691229127096143,11767.844381499355,3469.5224332150547,142.33240328571813,0.1633895077472497,1734.5115425524757
0.00578855,3.0691955708372003,13469.653969535737,5051.434663755182,221.37707263072312,0.1490430623554642,2005.326557016432
0.00508062,2.557012933276831,11287.94647838203,3897.1069084543337,256.73767079142726,0.1868051902151742,1180.2363136016404
0.007555332,2.9872574022635097,10331.099903065766,3851.3686787548913,246.20230108112227,0.1918978730023919,1571.243334389495
0.005095578,2.453823670786965,10456.380576619978,3079.270605865157,232.4886259387811,0.3335106625998817,1154.7647671054556
0.005626648,3.12388703937648,13802.759173096922,3238.412114273871,274.56672198887696,0.2510981397903915,980.7171445005562
0.005910385,2.047461916822583,11439.168105948416,5240.639577690929,287.0959570944346,0.2096267768396856,1515.4448369970537
0.005138281,2.755662064203149,10725.249031032376,4836.458035926906,293.259369432152,0.322083149,1217.582780052591
0.007650473,2.9173609050141187,18350.39319521568,498.4580860347885,97.2917022190446,0.4397888349685105,555.3639891091509
0.00774318,2.8627027346167733,17283.63467699788,507.3052691107422,148.5264120540789,0.5619038117375994,516.3970092285642
0.007685603,2.510481511029879,18099.95634004698,795.3187569,305.47831310845214,0.3933234398542361,406.9827179198901
0.007677961,3.069304509802582,14350.38205,494.4040846431131,278.79595515634395,0.5909506370992919,317.3786968836705
0.005793847,3.001019914053096,18007.995804427628,1483.3487978829992,77.21241027846108,0.1722495946775757,1146.459735752009
0.005929053,2.965158241518944,14689.960029526505,1494.1371473560946,206.5950775209505,0.3048733846232377,679.6398677439839
0.005894192,3.1809184084889712,14631.913188506876,1457.2442664171226,172.0340211402154,0.2611452503800652,789.2148907428909
0.00775764,2.905964731748724,14675.50125253482,1055.6969975911531,232.42902387788595,0.4429487525451476,653.3833141042414
0.007491156,2.9001490000098404,14435.465830304698,1081.4891343279853,266.2878857903688,0.4328467177409617,625.2868578909716
0.007726444,2.591534828279942,15074.883887731932,2492.199307920648,202.8259694599161,0.1300131069098552,1456.2527001925505
0.007422383,2.9863229355915566,18211.34615198644,1944.428863616122,175.9282670660342,0.1770594470910377,1329.3492337273449
0.007769493,2.4609552082521087,14327.47080272309,2630.434016895091,259.9349436696211,0.1526424020673392,1339.8892968886898
0.007708466,2.9666306463005543,17511.90905433317,1987.096269114166,260.34951483046694,0.276555174,1033.6192365767256
0.007507303,2.423247936656356,14555.201577868034,2003.220686106289,300.25957587386165,0.2136401653154458,743.4708976653369
0.007752898,2.4550836867909336,14976.213122002157,2035.041568777087,299.58202469717924,0.230078811594833,787.5912757
0.004933473,2.7997192308297434,18587.64056,1998.1088892003136,292.68254335083566,0.3384707397294965,694.8978189
0.005739562,2.959390305575051,15628.432160532722,3364.297525800848,92.4337760231074,0.1038680960231247,2061.838196553509
0.005813786,2.908227421226203,17759.268557916825,3481.2927036687,139.14793071403534,0.1419826269627574,1959.9641511358525
0.005693322,3.048872905136069,15579.904305326494,4999.415417305171,201.10164271166067,0.1561523405832321,2357.046450108716
0.005155294,2.7199668521843456,17641.019364479547,3111.713016214312,141.57428494269834,0.2018574438008575,1748.5543026102212
0.007476373,2.6369510695399554,14443.843105065813,3545.151641029021,229.93695804408512,0.1090459136570417,1838.1257028575212
0.005875711,2.9690311774563902,19542.65590367073,3349.782978535383,255.07399863130524,0.2274262890298072,1362.8207781206138
0.007634196,2.8925959068800564,17627.578214034293,3986.7562288849767,257.6790669902604,0.2209615323463809,1999.4039651246997
0.005601382,3.013196932888156,14971.479521607474,3398.0423049581523,299.5224484073441,0.2531586253253681,858.4738217523959
